Layer,Name,GEOID,Population,Longitude,Latitude,UMP_2018-2022,EDX_2018-2022,HDX_2018-2022,INC_2018-2022,PCI_2018-2022,POV_2018-2022
,,,,,,"Unemployment rate (%), 2018-2022","Economic Diversity Index, 2018-2022","Hardship Index (score), 2018-2022","Median household income, 2018-2022","Per capita income, 2018-2022","Poverty rate (% of residents), 2018-2022"
Census tract,Tract 2602,17031260200,1054,-87.72823020,41.88432430,4.280821917808219,0.7499264777962945,82.6053721,42047.36657867299,16997.013199050554,20.211898940505296
Census tract,Tract 2603,17031260300,1528,-87.73313620,41.88427660,14.87481590574374,0.6191383646156926,99.2061812,19016.079016837106,13412.758756849087,59.57333333333333
Census tract,Tract 2604,17031260400,1398,-87.73804110,41.88421450,25.42372881355932,0.6923659169550174,99.00860852,,14739.547239291021,53.88711395101171
Census tract,Tract 2605,17031260500,1833,-87.73772820,41.87666390,19.14634146341464,0.7549407515623732,90.67762725,35853.54750549036,15109.984382972114,21.52974504249292
Census tract,Tract 2606,17031260600,2114,-87.73286700,41.87710760,32.373386295928505,0.7374343872070312,98.97450372,43744.59220479602,15584.95081967213,27.07348517404383
Census tract,Tract 2607,17031260700,1691,-87.72799620,41.87705650,12.157534246575343,0.7733193525519848,87.51646439,39351.61112713237,23548.43248519266,26.706036745406823
Census tract,Tract 2608,17031260800,2271,-87.72309640,41.87708480,38.19530284301607,0.7094036184945276,98.31122401,36398.200137536325,17648.028971361386,35.08245877061469
Census tract,Tract 2609,17031260900,1778,-87.72281410,41.87102970,20.614035087719294,0.710024646647553,92.87327124,17803.905987266797,11795.30548592471,43.855421686746986
Census tract,Tract 2610,17031261000,2289,-87.73200940,41.87133790,11.96043165467626,0.7606990645552212,81.67513407,41340.41846536081,20348.369041016882,22.84826974267968
Census tract,Tract 2705,17031270500,1619,-87.71779320,41.87624020,19.897959183673468,0.7236860879904875,99.45197102,18078.9830741587,12359.213514053106,53.188405797101446
Census tract,Tract 2712,17031271200,1172,-87.70356210,41.87735970,22.50453720508167,0.746621374826503,93.77763665,29709.242307948265,17518.742740522193,32.44219653179191
Census tract,Tract 2713,17031271300,1060,-87.70845280,41.87730400,15.310077519379844,0.7604280809409014,91.84424687,21914.474589054767,16477.117504824862,37.86307053941909
Census tract,Tract 2714,17031271400,1535,-87.71333140,41.87724290,24.58410351201479,0.7913423517169615,92.47930191,37291.28374631203,18344.89092482087,29.20681986656783
Census tract,Tract 2715,17031271500,1373,-87.71315590,41.87178610,5.7507987220447285,0.7742454033372304,71.1273403,38667.586104394504,21784.271434592603,12.721088435374153
Census tract,Tract 2718,17031271800,976,-87.69848970,41.87149640,6.944444444444445,0.6696843454574587,47.07639477,53334.69637747066,26223.09869340491,4.573170731707317
Census tract,Tract 2801,17031280100,7421,-87.64349770,41.88545200,2.126428468103573,0.2038577902694613,0.070561671,125048.2098538122,117648.63621642005,4.928848641655886
Census tract,Tract 2804,17031280400,1231,-87.67188460,41.88600940,0.8130081300813009,0.7861666505802256,68.90229561,40724.24579072295,23717.146431819692,23.125884016973124
Census tract,Tract 2808,17031280800,1198,-87.68890090,41.87859670,12.649164677804295,0.6662458908612755,86.7990874,19349.83921559928,24358.076044277823,36.471990464839095
Census tract,Tract 2809,17031280900,1077,-87.68513240,41.87862610,2.6717557251908395,0.7566201275761526,43.09083639,43814.27840014197,78775.6592204796,30.83778966131907
Census tract,Tract 2819,17031281900,7031,-87.64292360,41.87863460,3.024781341107872,0.3467548688926581,0.824395522,124007.50154173783,90085.91210985159,5.42123441958252
Census tract,Tract 2827,17031282700,2558,-87.68868120,41.87136680,7.677419354838709,0.6361439871139107,48.52055697,72739.55101044833,39656.0297699594,15.623592976136877
Census tract,Tract 2828,17031282800,1634,-87.68491360,41.87026830,9.344660194174756,0.7611153196200688,44.23628752,74533.05361698351,38142.188868430974,17.222963951935917
Census tract,Tract 2831,17031283100,2717,-87.66409200,41.86927410,10.734870317002882,0.76001544199056,74.57074984,40462.92255817565,33389.7737305619,33.7852693294247
Census tract,Tract 2832,17031283200,1670,-87.65920230,41.86957900,10.228401191658392,0.745287111111111,44.51618214,52315.07730872468,38182.533507841785,19.10828025477707
Census tract,Tract 2838,17031283800,3343,-87.65375470,41.86341680,4.218985434455048,0.7502281456800408,43.62475303,70990.06073781583,41723.69253976352,20.11986301369863
Census tract,Tract 2909,17031290900,3975,-87.73245670,41.86241030,21.11231101511879,0.7265431882637162,97.719682,31495.409525499676,14839.49191419508,44.1641122376798
Census tract,Tract 2912,17031291200,2286,-87.71287460,41.86266110,8.664772727272728,0.7612070469213327,85.32317245,22116.19778610883,21257.040351383126,31.2888198757764
Census tract,Tract 2916,17031291600,874,-87.69221590,41.85764150,10.416666666666668,0.5657295089726426,84.6916455,110220.63794671575,29235.192794871225,14.23512747875354
Census tract,Tract 2922,17031292200,2942,-87.71573060,41.85666650,11.389128559102677,0.7983984129288237,89.56980901,30933.335344617226,22254.653253177752,34.881889763779526
Census tract,Tract 2924,17031292400,2041,-87.72239920,41.85523970,6.609547123623011,0.7526665542249957,75.62329476,38396.1767119945,31774.15430688347,35.977337110481585
Census tract,Tract 2925,17031292500,4057,-87.73224280,41.85516130,18.89610389610389,0.8153111376875892,88.18209615,48138.49020608265,22362.850240688567,23.17249349898873
Census tract,Tract 3005,17031300500,3243,-87.72193930,41.84742510,7.712082262210797,0.8009233377215921,94.6961144,46147.849020608264,16987.843962820825,23.88888888888889
Census tract,Tract 3006,17031300600,3253,-87.71733430,41.84799040,11.526232114467408,0.7318820042276307,92.26173676,44851.31901772444,17189.567159874885,24.50693937180424
Census tract,Tract 3007,17031300700,4798,-87.71245040,41.84807200,12.239275875639512,0.6817785527462947,90.26366544,42686.46234388518,19039.919031034406,9.580463368816533
Census tract,Tract 3008,17031300800,4136,-87.70758180,41.84811080,5.453306066802999,0.6852049438625505,98.22302192,27217.960824330617,10861.877237738192,47.80534351145038
Census tract,Tract 3009,17031300900,4553,-87.70269930,41.84817960,3.879598662207358,0.7325560633436072,93.74000376,30043.91943033341,17696.625923378957,39.49707899415799
Census tract,Tract 3011,17031301100,2323,-87.69797340,41.84702900,5.429417571569595,0.7305924615571195,92.86621507,31732.892743849683,15197.09212715455,14.113740141137402
Census tract,Tract 3012,17031301200,4087,-87.69147710,41.84841710,17.605340008343763,0.7467269425980589,95.61576818,45882.85809356906,20727.05849730473,24.63044730274525
Census tract,Tract 3016,17031301600,4995,-87.71225200,41.84075720,21.193573068094874,0.6081850217714353,97.18694139,26079.141684598148,17097.874797577584,20.97320603634124
Census tract,Tract 3017.01,17031301701,4279,-87.71962540,41.84248050,6.630911750365676,0.8111281380072841,92.85210274,47785.474611238045,22457.293373854787,19.120095124851368
Census tract,Tract 3017.02,17031301702,4121,-87.71952440,41.83880620,9.75473801560758,0.5834487534626038,93.68943457,40007.21151755806,19669.845560016856,16.43460964694182
Census tract,Tract 3018.01,17031301801,3947,-87.73505090,41.84165970,12.508497620666216,0.7441425619834711,95.82157305,32806.61030635107,12753.490671931497,33.11306901615272
Census tract,Tract 3018.02,17031301802,3376,-87.72775920,41.84518460,7.128514056224899,0.8008777539914446,90.03669207,30870.984538255063,17201.487166973533,14.944719786504004
Census tract,Tract 3018.03,17031301803,5107,-87.72787080,41.83954970,12.985179957657024,0.8070028875440054,89.72034058,33027.588899487564,20607.85842631824,13.98358585858586
Census tract,Tract 3102,17031310200,1588,-87.64420910,41.85631000,5.737704918032787,0.5117619621138811,20.17828582,122301.10667938508,55679.27008141263,6.219042377545405
Census tract,Tract 3103,17031310300,1767,-87.64897820,41.85614390,0.1892147587511826,0.7722116209450114,63.43259008,61143.21795070875,39163.6417844229,4.193899782135077
Census tract,Tract 3104,17031310400,1375,-87.65226130,41.85650690,10.73684210526316,0.7361862185129368,63.49844764,71511.79027928747,40767.34120100268,10.43956043956044
Census tract,Tract 3105,17031310500,1399,-87.65474000,41.85524800,10.706401766004417,0.7265625,72.25397497,53475.9026154085,24540.54384524945,8.067542213883677
Census tract,Tract 3106,17031310600,5498,-87.65956370,41.85633300,5.790711346266901,0.7510987547967735,69.47384514,67401.2216774995,31429.39102464562,8.679177192349332
Census tract,Tract 3107,17031310700,1700,-87.66490610,41.85599030,14.146341463414632,0.7929264636860512,85.95587544,57442.514208389715,29682.65152288205,20.38404726735598
Census tract,Tract 3108,17031310800,4175,-87.66857370,41.85593370,7.897664071190211,0.8234817727707514,77.43908176,58480.47174959515,26107.56631691031,22.685085257932226
Census tract,Tract 3109,17031310900,4781,-87.67467410,41.85577160,8.573412009718847,0.8105935562440401,80.53556308,71783.19967168747,30479.458151245588,22.71062271062271
Census tract,Tract 3201.01,17031320101,9532,-87.61705900,41.88502590,5.16571005369376,0.2420126531729627,4.321902343,109678.73608553871,120941.3089465161,3.601426763318375
Census tract,Tract 3201.02,17031320102,4846,-87.62419440,41.88512490,1.3896037056098816,0.5505172084543126,0.301063129,148560.8823177089,93440.93564630981,9.966777408637874
Census tract,Tract 3204,17031320400,2856,-87.61725560,41.87581700,11.463550361713969,0.1577597979850035,12.9139618,148672.7469997116,67094.05226380355,10.766847405112316
Census tract,Tract 3206,17031320600,6395,-87.61659620,41.87055420,4.883775534162949,0.3282144642828342,4.457145545,99321.16684043568,76134.91918631735,11.812216052498735
Census tract,Tract 3301.01,17031330101,4592,-87.61322500,41.85912030,1.9298245614035088,0.196634445973193,0.485699501,162528.37986645664,101895.88837374386,5.767311913789663
Census tract,Tract 3301.02,17031330102,10811,-87.62398830,41.86357210,3.063457330415755,0.3059102899783124,1.417113557,103394.14157368176,86546.5869251758,2.1732348965373816
Census tract,Tract 3301.03,17031330103,8248,-87.62341720,41.85647960,0.0,0.397839427699704,0.504515947,114775.91450564563,83250.24650058785,10.75644423030595
Census tract,Tract 3302,17031330200,4008,-87.63056800,41.86557830,3.5801863658656203,0.492479287655176,13.2009126,117366.22374054437,79259.79489340934,11.866969009826152
Census tract,Tract 3403,17031340300,1865,-87.63578820,41.84280460,4.40771349862259,0.7263367637588012,79.22076395,43571.29364005412,24014.229685662947,13.427561837455832
Census tract,Tract 3404,17031340400,1844,-87.63203560,41.84188570,8.994708994708994,0.7853375362816392,80.51204253,45212.5869251758,25497.812107633265,20.19826517967782
Census tract,Tract 3405,17031340500,1629,-87.63291690,41.83451810,2.8688524590163933,0.712280581927464,77.64606266,52924.83151800172,39402.04192639588,34.724005134788186
Census tract,Tract 3406,17031340600,1151,-87.63265160,41.82728640,31.379310344827587,0.6340936512496409,99.53664503,17740.63825728166,10336.480001774662,57.971014492753625
Census tract,Tract 3501,17031350100,2228,-87.60794920,41.84025900,7.1830106183635225,0.7384299307958477,22.60090319,56500.83364759644,51818.10470507331,14.268142681426816
Census tract,Tract 3504,17031350400,1512,-87.62836950,41.84192910,21.79878048780488,0.7330622837370242,97.96899991,20440.06140331418,12806.67224206393,43.837929093978616
Census tract,Tract 3510,17031351000,3640,-87.60652820,41.83556750,6.7110899571632565,0.7825031763529161,31.79391288,50144.719093147585,42934.94864571086,16.988088485536018
Census tract,Tract 3511,17031351100,2038,-87.61418940,41.82775400,41.21779859484778,0.5877488470268474,99.38964155,16706.348410568113,12004.364071962555,53.93518518518518
Census tract,Tract 3514,17031351400,1392,-87.62409090,41.82740190,13.601532567049809,0.6780508121615993,89.05941293,,21338.646553827723,43.977055449330784
Census tract,Tract 3515,17031351500,823,-87.62773090,41.82724020,17.880794701986755,0.819649204591807,79.87463543,57981.66529869784,29487.3467911888,31.501057082452437
Census tract,Tract 3602,17031360200,1651,-87.60988760,41.82688550,36.591809775429326,0.6817969799708997,98.84514065,24425.011468754852,14623.09793917345,54.78468899521531
Census tract,Tract 3801,17031380100,2207,-87.61009740,41.82020190,10.985626283367557,0.5730822189549348,65.2660175,,42050.11734954191,25.829875518672203
Census tract,Tract 3802,17031380200,2408,-87.61498610,41.82057400,0.0,0.7373470352409797,79.10316116,23076.216819361565,52723.108320947664,37.31863029599536
Census tract,Tract 3806,17031380600,3947,-87.62293560,41.82015100,16.56019656019656,0.7782462568856319,87.36946091,23340.290822777788,29689.986911865835,37.6629889669007
Census tract,Tract 3812,17031381200,2077,-87.61399920,41.80851140,9.010011123470523,0.7895519723924556,52.80953053,41038.75059340269,35505.11652876062,15.739769150052464
Census tract,Tract 3814,17031381400,1796,-87.62142980,41.80762020,26.146788990825687,0.690862471170558,93.29311318,31450.480267974,22311.50251780208,28.978328173374614
Census tract,Tract 3815,17031381500,667,-87.62286190,41.81019270,29.78723404255319,0.6104980024524347,96.89293442,21353.31733179529,23482.413984338604,44.92537313432835
Census tract,Tract 3817,17031381700,18,-87.62744630,41.80555020,,,59.33530906,,,
Census tract,Tract 3818,17031381800,1462,-87.62119780,41.80384810,13.652275379229872,0.787315304193511,72.86433343,42923.94556223518,29786.263892278,19.88988300068823
Census tract,Tract 3819,17031381900,1106,-87.61388850,41.80395570,26.170798898071624,0.8057362218201379,90.83756703,53917.85980168149,26301.954124980588,24.84984984984985
Census tract,Tract 3901,17031390100,1553,-87.59054490,41.81355450,12.11111111111111,0.7447113224996698,51.45474645,60363.8328711817,40274.03629184321,7.272727272727272
Census tract,Tract 3902,17031390200,1883,-87.59947650,41.81304100,9.002433090024331,0.5395302143402013,35.62658764,95764.4201069234,53488.73954613012,8.677685950413224
Census tract,Tract 3903,17031390300,2617,-87.60420890,41.81320060,29.417040358744394,0.6012359778223949,95.91918337,17857.08755739923,25817.818452050844,50.71090047393365
Census tract,Tract 3904,17031390400,2871,-87.60405820,41.80592430,13.77601585728444,0.6674390001983733,85.09619908,24969.664100800816,40166.75622795537,39.66797728265618
Census tract,Tract 3905,17031390500,1666,-87.59919870,41.80597810,5.302226935312832,0.6582745831801932,12.68110829,53359.45331529093,69769.63539563876,13.816534541336353
Census tract,Tract 3906,17031390600,1994,-87.59435040,41.80601810,5.825242718446602,0.526829916897507,27.95771004,70425.23578606446,69206.64429113334,23.464912280701757
Census tract,Tract 3907,17031390700,6532,-87.58048870,41.80401640,5.318786225707467,0.7337653352470876,37.77048641,62196.76319350473,56722.72916435591,18.756186077202244
Census tract,Tract 4003,17031400300,1504,-87.61127280,41.78975400,20.72538860103627,0.8231505921698152,78.05179227,77290.24295126334,30949.83996983074,12.002945508100147
Census tract,Tract 4004,17031400400,1995,-87.61832110,41.79112610,16.517857142857142,0.7491656283374866,91.37618779,36737.46187803633,18573.204906941148,36.86131386861314
Census tract,Tract 4005,17031400500,2372,-87.62317910,41.79104140,8.647654093836247,0.667904612594395,89.35341989,20596.855342842566,16158.028084030257,46.96279422930903
Census tract,Tract 4008,17031400800,3178,-87.62055800,41.78286330,17.286821705426355,0.5618676849831383,96.63538433,19281.98686749928,12747.072206570687,63.61994219653179
Census tract,Tract 4101,17031410100,2272,-87.58102590,41.80158220,1.2474012474012477,0.481902828962595,9.201241885,47194.97579804343,53485.988775261205,21.85695246557086
Census tract,Tract 4102,17031410200,1165,-87.59426510,41.80167090,2.6077097505668934,0.6077386671325007,33.9613322,47440.711329000194,37414.15151179041,31.421446384039903
Census tract,Tract 4105,17031410500,2922,-87.60374230,41.79783080,3.2891507118311245,0.7225594327093832,41.97478596,64948.450986046715,45792.08265489474,29.955156950672645
Census tract,Tract 4106,17031410600,2371,-87.59894220,41.79796870,5.567765567765568,0.5333764676177251,32.6265406,36182.72308613767,45196.08229996228,29.496402877697843
Census tract,Tract 4107,17031410700,2399,-87.59419960,41.79804930,5.857740585774058,0.5936379928315412,64.22170477,42152.81279531489,31989.631358282124,35.18299881936245
Census tract,Tract 4108,17031410800,2993,-87.58962480,41.79796140,2.0397489539748954,0.6549043637062668,14.85558378,53544.67188713148,38075.253443953945,18.48357791754018
Census tract,Tract 4109,17031410900,3670,-87.57809370,41.79670970,10.773357174787662,0.5687933626430772,39.73327688,65390.4081723197,55196.05133210585,17.15909090909091
Census tract,Tract 4110,17031411000,3902,-87.57746200,41.78722670,9.9609375,0.7439276396114447,60.22909022,48226.51487388806,67604.7787217995,26.12877371092706
Census tract,Tract 4111,17031411100,2379,-87.58970080,41.79045520,6.727828746177369,0.2626425311905511,15.17075924,113469.29834290911,62557.114177333126,10.914454277286136
Census tract,Tract 4112,17031411200,1713,-87.59401710,41.79056180,3.465982028241335,0.329866949222443,5.288597234,101831.70372013576,111436.47867077796,13.186813186813188
Census tract,Tract 4201,17031420100,1642,-87.57950420,41.78256890,17.09039548022599,0.7282448979591836,90.8869602,19507.550078750635,17880.010647973555,45.30386740331492
Census tract,Tract 4202,17031420200,1781,-87.59352080,41.78346800,14.979195561719832,0.7741289437585734,86.31691598,27930.41047938064,22135.453182191264,37.63306199123356
Census tract,Tract 4203,17031420300,2818,-87.59869700,41.78322410,12.974976830398516,0.789261578523157,80.91189199,35377.66414516737,15485.923068391046,31.304935767410413
Census tract,Tract 4204,17031420400,1544,-87.60355840,41.78316990,12.676056338028168,0.7353096701698724,82.16671371,30201.63029348477,24844.045564453514,32.779456193353475
Census tract,Tract 4205,17031420500,2053,-87.60842610,41.78310020,34.413727359389895,0.7520130441243208,97.80788409,23196.33381397103,19279.23609663036,40.09803921568628
Census tract,Tract 4206,17031420600,2524,-87.61327770,41.78301350,25.24977293369664,0.7942072335446689,94.50206981,31764.98507065374,20763.73544222365,35.93691325572663
Census tract,Tract 4207,17031420700,3021,-87.61069330,41.77669140,19.55628594905505,0.6968989724378579,93.57535986,22725.951995385876,17258.33643159786,41.072999120492526
Census tract,Tract 4208,17031420800,2457,-87.60325690,41.77690970,13.202933985330072,0.8105888429752066,77.66840719,40688.485769427,22411.447192706135,19.55211024978467
Census tract,Tract 4212,17031421200,1405,-87.60894740,41.77066210,10.021097046413502,0.5356120379266506,72.25750306,38428.26903879855,13543.878834934225,14.862104187946883
Census tract,Tract 4301.01,17031430101,4091,-87.57395300,41.76985320,23.64505844845909,0.7654391626271133,89.70975633,29583.623771600964,26346.883382506265,26.528258362168398
Census tract,Tract 4301.02,17031430102,3104,-87.56381430,41.76895280,10.0,0.765048484323487,72.61619155,46419.25841300827,33226.56132567271,29.333709768492376
Census tract,Tract 4302,17031430200,5086,-87.58135090,41.76976130,18.88412017167382,0.7869005748026637,85.93353091,30426.276581113154,40433.581002240506,31.622364802933088
Census tract,Tract 4303,17031430300,2558,-87.58936010,41.76971630,17.05685618729097,0.760979235169587,86.51566469,33437.45375895649,33337.50908405244,27.79754843811783
Census tract,Tract 4304,17031430400,3031,-87.59030980,41.76219610,7.658643326039387,0.821695832611404,75.379857,33850.069389294345,21131.421815035825,32.87115319580656
Census tract,Tract 4305,17031430500,4098,-87.58127000,41.76431390,25.501583949313623,0.7558215120824872,96.38959451,26157.997116173825,21280.880365580426,37.42812336644015
Census tract,Tract 4306,17031430600,1670,-87.57137300,41.76441330,12.628624883068287,0.8112896735576681,74.02154483,49857.72199915703,32653.48406131458,23.57980162308386
Census tract,Tract 4307,17031430700,2175,-87.56089030,41.76527160,28.39943342776204,0.7898357220118983,88.10212626,28022.10284167794,38907.82009361343,30.36156513125309
Census tract,Tract 4308,17031430800,1862,-87.57129830,41.76075000,13.41880341880342,0.8011539499373026,76.28892652,41464.203154462164,27733.271900441447,30.6
Census tract,Tract 4309,17031430900,1797,-87.58118510,41.76064100,15.07936507936508,0.7724634062607284,79.9322608,35001.72545974844,28055.11209210497,21.47531231409875
Census tract,Tract 4312,17031431200,2898,-87.57118430,41.75530110,11.6361071932299,0.7260975544781288,47.01053721,53039.44697087335,40205.267020120235,9.670696123384744
Census tract,Tract 4313.01,17031431301,3590,-87.56018710,41.75353020,16.317767042404725,0.7486555621653778,85.5783705,33804.2232081457,17385.788815191107,19.57805907172996
Census tract,Tract 4313.02,17031431302,4351,-87.56278590,41.75838550,23.464912280701757,0.7288240369669005,96.18496566,29369.980567448256,19191.21142882495,47.59767687434002
Census tract,Tract 4314,17031431400,6716,-87.54655500,41.75720840,9.101482989241058,0.7441994004099647,90.35774767,34038.03873200381,20931.53246522771,44.06634257935374
Census tract,Tract 4401.01,17031440101,4171,-87.60145120,41.74862710,18.78704970360237,0.6771536381286982,91.52319127,26478.003460591404,17719.54901395328,37.83647798742138
Census tract,Tract 4401.02,17031440102,3633,-87.60116360,41.74093560,14.953751284686536,0.7551494951475346,80.3462226,37195.00676589986,24786.279376206214,27.10843373493976
Census tract,Tract 4402.01,17031440201,5054,-87.61007390,41.74820970,11.507052709725317,0.7654451980438581,80.97422147,31500.911067237514,23281.607710907516,31.25
Census tract,Tract 4402.02,17031440202,3525,-87.60976200,41.74095990,16.39676113360324,0.8068854431485184,87.63171512,28917.020297699593,26594.452760708977,24.391130498000727
Census tract,Tract 4403,17031440300,4677,-87.61954240,41.74372120,19.180704441041343,0.7374307784522802,67.63336156,42863.42860311897,35638.98737771468,7.56989247311828
Census tract,Tract 4406,17031440600,1996,-87.61913730,41.73267180,10.882708585247885,0.8196107078895278,75.96787092,53760.14893853013,28255.918365536058,22.022332506203472
Census tract,Tract 4407,17031440700,1497,-87.60962940,41.73475140,8.762886597938143,0.7473121455576559,71.75416314,70878.19605581312,26098.39708068058,14.86579490708878
Census tract,Tract 4408,17031440800,1620,-87.60332800,41.73171140,15.969989281886388,0.7491376942095784,90.09196538,32360.06850196322,20184.239712504714,43.25966850828729
Census tract,Tract 4409,17031440900,2462,-87.60900570,41.72866900,28.01801801801802,0.7759825647511596,93.32133785,36429.3755407174,25319.01200115353,29.15439629785444
Census tract,Tract 4503,17031450300,3252,-87.57908920,41.74194380,10.448678549477568,0.8111969535872781,74.18736476,47670.859158366424,26373.474167572484,18.318405085235483
Census tract,Tract 4601,17031460100,2840,-87.53672530,41.74783450,18.1890389197776,0.7925018938290309,88.93122589,43819.77994187981,20385.962909558773,29.76329064804036
Census tract,Tract 4602,17031460200,1948,-87.54701010,41.74138720,10.348468848996832,0.7255984503133801,91.94303321,26120.403247631933,18803.35273630737,32.87234042553192
Census tract,Tract 4603.01,17031460301,2987,-87.55636730,41.74002640,12.841530054644808,0.7953963262878025,93.52126258,29186.595842853654,18987.654384524943,32.90139064475348
Census tract,Tract 4603.02,17031460302,3282,-87.55738790,41.74708400,22.94203604481247,0.7501666764450181,93.38837144,45897.52887153663,17013.51782426407,23.79022646007152
Census tract,Tract 4604,17031460400,3411,-87.56369220,41.74449030,16.317767042404725,0.7993199730872741,80.09220058,62786.345083076376,27837.801193460367,23.682781097229764
Census tract,Tract 4605,17031460500,5400,-87.57260410,41.74688190,9.614851759490165,0.7704934259186746,58.78728008,62540.60955211961,32054.73293551321,13.685550604710375
Census tract,Tract 4608,17031460800,3639,-87.55318420,41.73560050,26.0235947258848,0.7110133373426117,99.31319974,29941.223984560438,11791.637791432817,42.8011075219197
Census tract,Tract 4610,17031461000,1460,-87.54654240,41.72739250,16.265060240963855,0.7239976204640095,93.10024461,15754.581689922135,18925.30357816278,30.164670658682635
Census tract,Tract 4701,17031470100,2527,-87.59648940,41.72822070,16.235059760956176,0.7766110705299895,82.25726785,42045.53273142705,26228.60023514275,16.117542297417632
Census tract,Tract 4801,17031480100,2001,-87.57572920,41.73524100,6.937561942517344,0.8048136368645243,55.46852949,66175.29479358459,35427.178020807914,17.81582600647848
Census tract,Tract 4802,17031480200,1103,-87.58988290,41.73512410,9.742647058823527,0.7935159795190371,63.17621601,49823.79582510703,40462.00563455267,17.458777885548013
Census tract,Tract 4803,17031480300,1348,-87.58797250,41.72919400,4.710144927536232,0.8017751479289941,48.38884185,53033.945429135514,28246.74912930633,18.21396993810787
Census tract,Tract 4804,17031480400,5650,-87.57563850,41.72844980,6.970509383378016,0.6889009138693264,33.42859159,76624.55640098493,41596.24015617028,3.4198350432508557
Census tract,Tract 4805,17031480500,2986,-87.55909110,41.72760010,12.52821670428894,0.789407161701534,79.2019475,42407.717562501384,30109.021007564497,21.00809418690213
Census tract,Tract 4902,17031490200,3040,-87.61687420,41.72490950,16.916488222698074,0.7735919996976214,70.2535516,57926.649881319456,30975.513831273984,12.669836956521738
Census tract,Tract 4905,17031490500,1995,-87.61319640,41.71793090,7.971014492753622,0.71882950813172,49.8565246,61557.66742829255,33703.36160961867,12.937499999999998
Census tract,Tract 4906,17031490600,1443,-87.62833020,41.71797340,21.061093247588424,0.7918983705515281,84.79631198,58634.514918254616,29494.682180172586,13.900414937759336
Census tract,Tract 4907,17031490700,2656,-87.62836170,41.71073390,20.53231939163498,0.8112166666666667,88.40083733,41070.84292020675,20486.824508085803,25.09150061000407
Census tract,Tract 4908,17031490800,3502,-87.61534690,41.71069020,18.49680170575693,0.7608690535037544,78.73624047,47305.00663280019,23824.426495707536,9.149797570850202
Census tract,Tract 4909.01,17031490901,3403,-87.61626770,41.69605820,19.10192444761226,0.7703682794736277,94.24099163,32127.169901728077,17569.17353978571,41.69909208819715
Census tract,Tract 4909.02,17031490902,4647,-87.61532620,41.70328010,5.59408229311142,0.8188564256508463,63.27147427,61826.32604982364,26051.633975908957,16.584423943359795
Census tract,Tract 4910,17031491000,3807,-87.62805360,41.69976250,34.735315445975345,0.7383693711565166,98.27594317,20573.932252268238,13176.192462122051,40.67098293113596
Census tract,Tract 4911,17031491100,4079,-87.63769940,41.69975310,10.544611819235229,0.8020597945060377,70.34998589,62492.92952372501,25093.44878990217,8.911145351823318
Census tract,Tract 4912,17031491200,2019,-87.63743830,41.68877650,15.374841168996186,0.7818834393395582,81.20472293,49134.269260631336,23188.998424987243,14.883474576271183
Census tract,Tract 4913,17031491300,2023,-87.62780360,41.68889690,22.057142857142857,0.7762961378158313,94.50442186,37318.79145500122,16728.354577519465,30.75836081017428
Census tract,Tract 4914,17031491400,2593,-87.61682150,41.68912320,32.1371610845295,0.7104300293151711,97.02817763,33449.37376605515,22092.35777191153,31.40462889066241
Census tract,Tract 5001,17031500100,3545,-87.59502870,41.71468400,11.959163830821584,0.8221016283651603,50.89730925,65200.60498236429,35820.53825506333,12.627669452181983
Census tract,Tract 5002,17031500200,1688,-87.60030860,41.70085520,13.49527665317139,0.7431231901514741,82.10203218,35256.63022693493,17007.09935890326,19.989077007099944
Census tract,Tract 5003,17031500300,1587,-87.60536980,41.68931500,15.751295336787566,0.7996170356030636,82.27255621,44442.371081878475,31408.30178131724,27.20178372352285
Census tract,Tract 5101,17031510100,3231,-87.55007480,41.71262130,6.929510155316606,0.7695671510295742,82.68887007,52086.7633266044,19843.144124758757,24.32357813362783
Census tract,Tract 5102,17031510200,2922,-87.56004950,41.71426510,4.307116104868914,0.810162049959983,74.99411986,50813.1564142949,25506.06442024002,22.590199246095853
Census tract,Tract 5103,17031510300,4850,-87.57497710,41.71573730,29.39941201175976,0.8003230651514722,95.36645028,28064.2813283347,21167.181836331773,33.93478260869565
Census tract,Tract 5201,17031520100,1745,-87.52943250,41.72111840,10.434782608695652,0.7837962650671177,95.05597893,52673.59444530712,15418.987643914017,14.209505334626575
Census tract,Tract 5202,17031520200,3338,-87.54069130,41.71230870,12.848837209302324,0.8049641501878302,93.27547276,53583.18267929634,18939.974356130348,27.957283680175248
Census tract,Tract 5203,17031520300,5675,-87.53956290,41.70111390,8.153078202995008,0.7601048322597845,82.07027942,46099.25206859069,19710.19019942767,13.350210970464136
Census tract,Tract 5204,17031520400,4055,-87.53070290,41.70300800,5.52540700542674,0.7695983155166828,71.71182614,45392.303955278505,25824.236917411654,19.57659913498748
Census tract,Tract 5205,17031520500,4420,-87.53087190,41.69311580,3.8263428991905815,0.7879426120930428,69.30567316,80121.70309900396,31718.221965882116,5.337458905434152
Census tract,Tract 5206,17031520600,2530,-87.54040000,41.68952040,5.405405405405405,0.7942215884431769,65.4812306,91406.28212693271,24770.691674615675,6.863818912011683
Census tract,Tract 5301,17031530100,2197,-87.61793950,41.68185220,18.763326226012797,0.7440395061728395,93.3319221,34867.854610794384,19093.10060116684,26.109660574412537
